town,county,office,district,party,candidate,winner,votes
Chichester,Merrimack,State Representative,20,R,Giuda,True,284
Pembroke,Merrimack,State Representative,20,R,Giuda,True,377
Chichester,Merrimack,State Representative,20,D,Kelly,False,2
Pembroke,Merrimack,State Representative,20,D,Kelly,False,1
Chichester,Merrimack,State Representative,20,R,Ross,True,195
Pembroke,Merrimack,State Representative,20,R,Ross,True,313
Chichester,Merrimack,State Representative,20,,Scatter,False,1
Pembroke,Merrimack,State Representative,20,,Scatter,False,3
Chichester,Merrimack,State Representative,20,D,Schuett,False,1
Pembroke,Merrimack,State Representative,20,D,Schuett,False,3
Chichester,Merrimack,State Representative,20,R,Seaworth,True,193
Pembroke,Merrimack,State Representative,20,R,Seaworth,True,330
Epsom,Merrimack,State Representative,21,D,Carlson,False,0
Pittsfield,Merrimack,State Representative,21,D,Carlson,False,2
Epsom,Merrimack,State Representative,21,D,Frambach,False,4
Pittsfield,Merrimack,State Representative,21,D,Frambach,False,0
Epsom,Merrimack,State Representative,21,R,LeDuc,True,257
Pittsfield,Merrimack,State Representative,21,R,LeDuc,True,226
Epsom,Merrimack,State Representative,21,R,McGuire,True,346
Pittsfield,Merrimack,State Representative,21,R,McGuire,True,216
Epsom,Merrimack,State Representative,21,,Scatter,False,6
Pittsfield,Merrimack,State Representative,21,,Scatter,False,2
Epsom,Merrimack,State Representative,21,R,Soltani,False,194
Pittsfield,Merrimack,State Representative,21,R,Soltani,False,127
Allenstown,Merrimack,State Representative,22,R,Richardson,True,247
Allenstown,Merrimack,State Representative,22,,Scatter,False,3
Allenstown,Merrimack,State Representative,22,D,Turcotte,False,4
Bow,Merrimack,State Representative,23,D,Andrews,False,5
Dunbarton,Merrimack,State Representative,23,D,Andrews,False,0
Bow,Merrimack,State Representative,23,R,Finan,True,624
Dunbarton,Merrimack,State Representative,23,R,Finan,True,197
Bow,Merrimack,State Representative,23,R,Hoell,True,568
Dunbarton,Merrimack,State Representative,23,R,Hoell,True,258
Bow,Merrimack,State Representative,23,D,Martel,False,4
Dunbarton,Merrimack,State Representative,23,D,Martel,False,7
Bow,Merrimack,State Representative,23,R,Martin,True,554
Dunbarton,Merrimack,State Representative,23,R,Martin,True,207
Bow,Merrimack,State Representative,23,,Scatter,False,7
Dunbarton,Merrimack,State Representative,23,,Scatter,False,9
Bow,Merrimack,State Representative,23,D,Walz,False,2
Dunbarton,Merrimack,State Representative,23,D,Walz,False,0
Hooksett,Merrimack,State Representative,24,R,Hess,True,899
Hooksett,Merrimack,State Representative,24,R,Kotowski,True,806
Hooksett,Merrimack,State Representative,24,R,Marple,False,573
Hooksett,Merrimack,State Representative,24,R,McGahey,False,569
Hooksett,Merrimack,State Representative,24,,Scatter,False,6
Hooksett,Merrimack,State Representative,24,R,Smith,True,908
Hooksett,Merrimack,State Representative,24,R,Walsh,True,599
Andover,Merrimack,State Representative,25,R,Cummings,True,207
Danbury,Merrimack,State Representative,25,R,Cummings,True,93
Salisbury,Merrimack,State Representative,25,R,Cummings,True,116
Warner,Merrimack,State Representative,25,R,Cummings,True,210
Webster,Merrimack,State Representative,25,R,Cummings,True,152
Andover,Merrimack,State Representative,25,D,"Karrick, Jr.",False,2
Danbury,Merrimack,State Representative,25,D,"Karrick, Jr.",False,1
Salisbury,Merrimack,State Representative,25,D,"Karrick, Jr.",False,0
Warner,Merrimack,State Representative,25,D,"Karrick, Jr.",False,0
Webster,Merrimack,State Representative,25,D,"Karrick, Jr.",False,0
Andover,Merrimack,State Representative,25,,Scatter,False,4
Danbury,Merrimack,State Representative,25,,Scatter,False,0
Salisbury,Merrimack,State Representative,25,,Scatter,False,0
Warner,Merrimack,State Representative,25,,Scatter,False,1
Webster,Merrimack,State Representative,25,,Scatter,False,2
Boscawen,Merrimack,State Representative,26,D,Carey,False,0
Canterbury,Merrimack,State Representative,26,D,Carey,False,3
Franklin,Merrimack,State Representative,26,D,Carey,False,0
Loudon,Merrimack,State Representative,26,D,Carey,False,7
Northfield,Merrimack,State Representative,26,D,Carey,False,0
Boscawen,Merrimack,State Representative,26,R,Parent,True,253
Canterbury,Merrimack,State Representative,26,R,Parent,True,193
Franklin,Merrimack,State Representative,26,R,Parent,True,181
Loudon,Merrimack,State Representative,26,R,Parent,True,501
Northfield,Merrimack,State Representative,26,R,Parent,True,309
Boscawen,Merrimack,State Representative,26,,Scatter,False,0
Canterbury,Merrimack,State Representative,26,,Scatter,False,1
Franklin,Merrimack,State Representative,26,,Scatter,False,0
Loudon,Merrimack,State Representative,26,,Scatter,False,2
Northfield,Merrimack,State Representative,26,,Scatter,False,1
Concord,Merrimack,State Representative,27,D,Gile,False,4
Concord,Merrimack,State Representative,27,R,Noyes,True,954
Concord,Merrimack,State Representative,27,D,Rice,False,2
Concord,Merrimack,State Representative,27,,Scatter,False,41
Concord,Merrimack,State Representative,28,R,Jones,True,707
Concord,Merrimack,State Representative,28,D,Rogers,False,0
Concord,Merrimack,State Representative,28,,Scatter,False,2
Allenstown,Merrimack,State Representative,29,D,Heath,False,1
Epsom,Merrimack,State Representative,29,D,Heath,False,3
Pittsfield,Merrimack,State Representative,29,D,Heath,False,0
Allenstown,Merrimack,State Representative,29,R,McGuire,True,235
Epsom,Merrimack,State Representative,29,R,McGuire,True,459
Pittsfield,Merrimack,State Representative,29,R,McGuire,True,331
Allenstown,Merrimack,State Representative,29,,Scatter,False,3
Epsom,Merrimack,State Representative,29,,Scatter,False,11
Pittsfield,Merrimack,State Representative,29,,Scatter,False,1
Northwood,Rockingham,State Representative,1,D,Edwards,False,2
Northwood,Rockingham,State Representative,1,R,Hodgdon,True,357
Northwood,Rockingham,State Representative,1,,Scatter,False,1
Candia,Rockingham,State Representative,2,R,Danais,False,247
Deerfield,Rockingham,State Representative,2,R,Danais,False,209
Nottingham,Rockingham,State Representative,2,R,Danais,False,272
Candia,Rockingham,State Representative,2,R,Duarte,True,329
Deerfield,Rockingham,State Representative,2,R,Duarte,True,234
Nottingham,Rockingham,State Representative,2,R,Duarte,True,217
Candia,Rockingham,State Representative,2,D,Levesque,False,0
Deerfield,Rockingham,State Representative,2,D,Levesque,False,1
Nottingham,Rockingham,State Representative,2,D,Levesque,False,0
Candia,Rockingham,State Representative,2,D,Mills,False,0
Deerfield,Rockingham,State Representative,2,D,Mills,False,0
Nottingham,Rockingham,State Representative,2,D,Mills,False,0
Candia,Rockingham,State Representative,2,,Scatter,False,6
Deerfield,Rockingham,State Representative,2,,Scatter,False,6
Nottingham,Rockingham,State Representative,2,,Scatter,False,1
Candia,Rockingham,State Representative,2,D,Snow,False,3
Deerfield,Rockingham,State Representative,2,D,Snow,False,2
Nottingham,Rockingham,State Representative,2,D,Snow,False,0
Candia,Rockingham,State Representative,2,R,Tasker,True,240
Deerfield,Rockingham,State Representative,2,R,Tasker,True,301
Nottingham,Rockingham,State Representative,2,R,Tasker,True,284
Raymond,Rockingham,State Representative,3,R,Bishop,True,410
Raymond,Rockingham,State Representative,3,R,Hoelzel,True,491
Raymond,Rockingham,State Representative,3,R,Kappler,True,514
Raymond,Rockingham,State Representative,3,R,McClard,False,222
Raymond,Rockingham,State Representative,3,,Scatter,False,6
Raymond,Rockingham,State Representative,3,R,Scofield,False,245
Auburn,Rockingham,State Representative,4,R,"Carrio, Sr.",False,305
Chester,Rockingham,State Representative,4,R,"Carrio, Sr.",False,224
Sandown,Rockingham,State Representative,4,R,"Carrio, Sr.",False,280
Auburn,Rockingham,State Representative,4,R,Charron,True,346
Chester,Rockingham,State Representative,4,R,Charron,True,439
Sandown,Rockingham,State Representative,4,R,Charron,True,346
Auburn,Rockingham,State Representative,4,R,Devine,True,361
Chester,Rockingham,State Representative,4,R,Devine,True,261
Sandown,Rockingham,State Representative,4,R,Devine,True,317
Auburn,Rockingham,State Representative,4,R,Dumaine,True,403
Chester,Rockingham,State Representative,4,R,Dumaine,True,234
Sandown,Rockingham,State Representative,4,R,Dumaine,True,266
Auburn,Rockingham,State Representative,4,R,Hagan,True,380
Chester,Rockingham,State Representative,4,R,Hagan,True,355
Sandown,Rockingham,State Representative,4,R,Hagan,True,338
Auburn,Rockingham,State Representative,4,D,Lister,False,2
Chester,Rockingham,State Representative,4,D,Lister,False,3
Sandown,Rockingham,State Representative,4,D,Lister,False,0
Auburn,Rockingham,State Representative,4,,Scatter,False,4
Chester,Rockingham,State Representative,4,,Scatter,False,8
Sandown,Rockingham,State Representative,4,,Scatter,False,4
Auburn,Rockingham,State Representative,4,R,Tremblay,True,348
Chester,Rockingham,State Representative,4,R,Tremblay,True,202
Sandown,Rockingham,State Representative,4,R,Tremblay,True,279
Auburn,Rockingham,State Representative,4,D,Upham-Torosian,False,1
Chester,Rockingham,State Representative,4,D,Upham-Torosian,False,0
Sandown,Rockingham,State Representative,4,D,Upham-Torosian,False,0
Londonderry,Rockingham,State Representative,5,R,Baldasaro,True,1630
Londonderry,Rockingham,State Representative,5,R,"Emiro, Sr.",True,831
Londonderry,Rockingham,State Representative,5,R,Fillio,False,808
Londonderry,Rockingham,State Representative,5,R,Introne,True,1379
Londonderry,Rockingham,State Representative,5,R,Keegan-Hutchinson,False,780
Londonderry,Rockingham,State Representative,5,R,Lundgren,True,1469
Londonderry,Rockingham,State Representative,5,R,Packard,True,1281
Londonderry,Rockingham,State Representative,5,R,Tamburello,True,1105
Londonderry,Rockingham,State Representative,5,D,Combes,False,0
Londonderry,Rockingham,State Representative,5,D,Fairbrother,False,0
Londonderry,Rockingham,State Representative,5,R,Marron III,False,655
Londonderry,Rockingham,State Representative,5,R,McKinney,True,950
Londonderry,Rockingham,State Representative,5,D,Merrill,False,0
Londonderry,Rockingham,State Representative,5,,Scatter,False,19
Londonderry,Rockingham,State Representative,5,D,Vermillion,False,0
Londonderry,Rockingham,State Representative,5,D,Whittemore,False,3
Derry,Rockingham,State Representative,6,R,Bright,True,848
Derry,Rockingham,State Representative,6,R,Chirichiello,True,1134
Derry,Rockingham,State Representative,6,R,Desaulniers,False,835
Derry,Rockingham,State Representative,6,R,Ferrante,True,1156
Derry,Rockingham,State Representative,6,R,Fesh,True,1181
Derry,Rockingham,State Representative,6,R,Milz,True,931
Derry,Rockingham,State Representative,6,R,O'Connor,True,1144
Derry,Rockingham,State Representative,6,R,Reichard,True,974
Derry,Rockingham,State Representative,6,D,Arancio,False,0
Derry,Rockingham,State Representative,6,D,Burtis,False,0
Derry,Rockingham,State Representative,6,D,Jones,False,0
Derry,Rockingham,State Representative,6,R,Sapareto,True,1133
Derry,Rockingham,State Representative,6,,Scatter,False,0
Derry,Rockingham,State Representative,6,R,Thompson,True,951
Derry,Rockingham,State Representative,6,D,Till,False,0
Derry,Rockingham,State Representative,6,R,Webb,True,1179
Windham,Rockingham,State Representative,7,R,Fallon,True,0
Windham,Rockingham,State Representative,7,R,Griffin,True,822
Windham,Rockingham,State Representative,7,R,Kolodziej,True,619
Windham,Rockingham,State Representative,7,R,Mauro,False,464
Windham,Rockingham,State Representative,7,R,McMahon,True,678
Windham,Rockingham,State Representative,7,R,Samsel,False,570
Windham,Rockingham,State Representative,7,R,Waterhouse,True,656
Windham,Rockingham,State Representative,7,D,Webber,False,5
Windham,Rockingham,State Representative,7,D,Keevan,False,0
Windham,Rockingham,State Representative,7,,Scatter,False,6
Windham,Rockingham,State Representative,7,D,St. Laurent,False,5
Salem,Rockingham,State Representative,8,R,B.R. Garcia,True,1111
Salem,Rockingham,State Representative,8,R,Bick,True,860
Salem,Rockingham,State Representative,8,R,Elliott,True,1292
Salem,Rockingham,State Representative,8,R,Flathers,False,665
Salem,Rockingham,State Representative,8,R,M. Garcia,True,1211
Salem,Rockingham,State Representative,8,R,"Manning, Jr.",False,772
Salem,Rockingham,State Representative,8,R,McDougall,False,445
Salem,Rockingham,State Representative,8,R,Priestley,True,964
Salem,Rockingham,State Representative,8,R,Sweeney,True,958
Salem,Rockingham,State Representative,8,D,Murphy,False,0
Salem,Rockingham,State Representative,8,D,Murray,False,1
Salem,Rockingham,State Representative,8,,Scatter,False,0
Salem,Rockingham,State Representative,8,D,Stein,False,0
Epping,Rockingham,State Representative,9,D,Andrews,False,0
Epping,Rockingham,State Representative,9,R,Antosz,True,192
Epping,Rockingham,State Representative,9,R,Falagan,False,149
Epping,Rockingham,State Representative,9,R,Harris,True,214
Epping,Rockingham,State Representative,9,,Scatter,False,7
Epping,Rockingham,State Representative,9,R,Webb,False,124
Fremont,Rockingham,State Representative,10,D,Augevich,False,18
Fremont,Rockingham,State Representative,10,R,Itse,True,398
Fremont,Rockingham,State Representative,10,,Scatter,False,9
Brentwood,Rockingham,State Representative,11,R,Grace,True,318
Brentwood,Rockingham,State Representative,11,,Scatter,False,1
Brentwood,Rockingham,State Representative,11,D,Wojnowski,False,1
Danville,Rockingham,State Representative,12,D,Billbrough,False,1
Danville,Rockingham,State Representative,12,R,Sanders,True,327
Danville,Rockingham,State Representative,12,,Scatter,False,7
Hampstead,Rockingham,State Representative,13,R,Birdsell,True,527
Kingston,Rockingham,State Representative,13,R,Birdsell,True,286
Hampstead,Rockingham,State Representative,13,R,Sedensky,True,602
Kingston,Rockingham,State Representative,13,R,Sedensky,True,249
Hampstead,Rockingham,State Representative,13,R,St. James,True,444
Kingston,Rockingham,State Representative,13,R,St. James,True,383
Hampstead,Rockingham,State Representative,13,R,Welch,False,451
Kingston,Rockingham,State Representative,13,R,Welch,False,338
Hampstead,Rockingham,State Representative,13,R,Weyler,True,539
Kingston,Rockingham,State Representative,13,R,Weyler,True,410
Hampstead,Rockingham,State Representative,13,D,Moyer,False,0
Kingston,Rockingham,State Representative,13,D,Moyer,False,0
Hampstead,Rockingham,State Representative,13,D,Pynn,False,0
Kingston,Rockingham,State Representative,13,D,Pynn,False,0
Hampstead,Rockingham,State Representative,13,,Scatter,False,0
Kingston,Rockingham,State Representative,13,,Scatter,False,1
Hampstead,Rockingham,State Representative,13,D,Stockwell,False,0
Kingston,Rockingham,State Representative,13,D,Stockwell,False,0
Hampstead,Rockingham,State Representative,13,D,Waters,False,0
Kingston,Rockingham,State Representative,13,D,Waters,False,0
Atkinson,Rockingham,State Representative,14,R,DeSimone,True,527
Plaistow,Rockingham,State Representative,14,R,DeSimone,True,311
Atkinson,Rockingham,State Representative,14,R,Friel,True,483
Plaistow,Rockingham,State Representative,14,R,Friel,True,293
Atkinson,Rockingham,State Representative,14,D,Galloway,False,15
Plaistow,Rockingham,State Representative,14,D,Galloway,False,8
Atkinson,Rockingham,State Representative,14,R,Hayes,True,404
Plaistow,Rockingham,State Representative,14,R,Hayes,True,323
Atkinson,Rockingham,State Representative,14,R,Major,True,481
Plaistow,Rockingham,State Representative,14,R,Major,True,493
Atkinson,Rockingham,State Representative,14,D,Sanders,False,2
Plaistow,Rockingham,State Representative,14,D,Sanders,False,5
Atkinson,Rockingham,State Representative,14,,Scatter,False,6
Plaistow,Rockingham,State Representative,14,,Scatter,False,2
Newton,Rockingham,State Representative,15,R,Allen,True,191
Newton,Rockingham,State Representative,15,D,Bartlett,False,0
Newton,Rockingham,State Representative,15,,Scatter,False,7
East Kingston,Rockingham,State Representative,16,R,Nigrello,True,226
Kensington,Rockingham,State Representative,16,R,Nigrello,True,47
South Hampton,Rockingham,State Representative,16,R,Nigrello,True,30
East Kingston,Rockingham,State Representative,16,R,Ritter,True,89
Kensington,Rockingham,State Representative,16,R,Ritter,True,144
South Hampton,Rockingham,State Representative,16,R,Ritter,True,30
East Kingston,Rockingham,State Representative,16,,Scatter,False,1
Kensington,Rockingham,State Representative,16,,Scatter,False,0
South Hampton,Rockingham,State Representative,16,,Scatter,False,2
East Kingston,Rockingham,State Representative,16,D,Webber,False,0
Kensington,Rockingham,State Representative,16,D,Webber,False,1
South Hampton,Rockingham,State Representative,16,D,Webber,False,0
Newfields,Rockingham,State Representative,17,D,Cahill,False,0
Newmarket,Rockingham,State Representative,17,D,Cahill,False,0
Newfields,Rockingham,State Representative,17,D,Connery III,False,0
Newmarket,Rockingham,State Representative,17,D,Connery III,False,0
Newfields,Rockingham,State Representative,17,R,Davenport,True,122
Newmarket,Rockingham,State Representative,17,R,Davenport,True,425
Newfields,Rockingham,State Representative,17,D,Moody,False,0
Newmarket,Rockingham,State Representative,17,D,Moody,False,4
Newfields,Rockingham,State Representative,17,,Scanlon,False,77
Newmarket,Rockingham,State Representative,17,,Scanlon,False,55
Newfields,Rockingham,State Representative,17,,Scatter,False,0
Newmarket,Rockingham,State Representative,17,,Scatter,False,11
Newfields,Rockingham,State Representative,17,R,Schroadter,True,121
Newmarket,Rockingham,State Representative,17,R,Schroadter,True,388
Exeter,Rockingham,State Representative,18,D,Briden,False,0
Exeter,Rockingham,State Representative,18,D,Flockhart,False,1
Exeter,Rockingham,State Representative,18,R,Grisiet,True,703
Exeter,Rockingham,State Representative,18,R,Heffron,False,0
Exeter,Rockingham,State Representative,18,R,L. Quandt,True,803
Exeter,Rockingham,State Representative,18,R,M. Quandt,True,836
Exeter,Rockingham,State Representative,18,,Scatter,False,15
Exeter,Rockingham,State Representative,18,D,Schlachman,False,1
Exeter,Rockingham,State Representative,18,R,Suprock,True,675
Stratham,Rockingham,State Representative,19,R,Abrami,True,753
Stratham,Rockingham,State Representative,19,R,Copeland,True,475
Stratham,Rockingham,State Representative,19,,Scatter,False,5
Stratham,Rockingham,State Representative,19,R,Ward,False,464
Hampton Falls,Rockingham,State Representative,20,R,A. Perkins,True,220
Seabrook,Rockingham,State Representative,20,R,A. Perkins,True,281
Hampton Falls,Rockingham,State Representative,20,R,Khan,False,4
Seabrook,Rockingham,State Representative,20,R,Khan,False,288
Hampton Falls,Rockingham,State Representative,20,R,L. Perkins,True,85
Seabrook,Rockingham,State Representative,20,R,L. Perkins,True,245
Hampton Falls,Rockingham,State Representative,20,,Scatter,False,3
Seabrook,Rockingham,State Representative,20,,Scatter,False,0
Hampton,Rockingham,State Representative,21,D,"Cushing, Jr.",False,0
Hampton,Rockingham,State Representative,21,D,Desrosiers,False,1
Hampton,Rockingham,State Representative,21,D,Edgar,False,0
Hampton,Rockingham,State Representative,21,R,Emerick,True,804
Hampton,Rockingham,State Representative,21,R,Korowski,True,729
Hampton,Rockingham,State Representative,21,D,Muns,False,2
Hampton,Rockingham,State Representative,21,R,Rice,True,831
Hampton,Rockingham,State Representative,21,,Scatter,False,11
Hampton,Rockingham,State Representative,21,R,Sheffert,True,747
North Hampton,Rockingham,State Representative,22,D,Day,False,0
North Hampton,Rockingham,State Representative,22,R,Peckham,True,393
North Hampton,Rockingham,State Representative,22,,Scatter,False,0
Greenland,Rockingham,State Representative,23,,Scatter,False,7
Newington,Rockingham,State Representative,23,,Scatter,False,0
Greenland,Rockingham,State Representative,23,R,Tucker,True,302
Newington,Rockingham,State Representative,23,R,Tucker,True,78
New Castle,Rockingham,State Representative,24,D,Borden,False,2
Rye,Rockingham,State Representative,24,D,Borden,False,0
New Castle,Rockingham,State Representative,24,,Scatter,False,3
Rye,Rockingham,State Representative,24,,Scatter,False,2
New Castle,Rockingham,State Representative,24,D,Sherman,False,1
Rye,Rockingham,State Representative,24,D,Sherman,False,2
New Castle,Rockingham,State Representative,24,R,Smith,True,167
Rye,Rockingham,State Representative,24,R,Smith,True,582
New Castle,Rockingham,State Representative,24,R,Tweedie,True,73
Rye,Rockingham,State Representative,24,R,Tweedie,True,341
Portsmouth,Rockingham,State Representative,25,D,Pantelakos,False,1
Portsmouth,Rockingham,State Representative,25,R,Reilley,True,119
Portsmouth,Rockingham,State Representative,25,,Scatter,False,3
Portsmouth,Rockingham,State Representative,26,R,Brighton,True,129
Portsmouth,Rockingham,State Representative,26,D,Norelli,False,0
Portsmouth,Rockingham,State Representative,26,,Scatter,False,3
Portsmouth,Rockingham,State Representative,27,,Scarlotto w-in,False,11
Portsmouth,Rockingham,State Representative,27,,Scatter,False,10
Portsmouth,Rockingham,State Representative,27,,St. Laurent w-in,False,20
Portsmouth,Rockingham,State Representative,28,R,Foster,True,192
Portsmouth,Rockingham,State Representative,28,,Scatter,False,0
Portsmouth,Rockingham,State Representative,28,D,Ward,False,0
Portsmouth,Rockingham,State Representative,29,R,Clough,True,159
Portsmouth,Rockingham,State Representative,29,,Scatter,False,1
Portsmouth,Rockingham,State Representative,29,D,Wazlaw,False,0
Portsmouth,Rockingham,State Representative,30,D,Cali-Pitts,False,1
Portsmouth,Rockingham,State Representative,30,R,Doherty,False,262
Portsmouth,Rockingham,State Representative,30,R,Kervick,True,322
Portsmouth,Rockingham,State Representative,30,,Scatter,False,3
Portsmouth,Rockingham,State Representative,30,D,Serlin,False,2
Greenland,Rockingham,State Representative,31,R,Boyle,True,110
Newington,Rockingham,State Representative,31,R,Boyle,True,49
North Hampton,Rockingham,State Representative,31,R,Boyle,True,278
Portsmouth,Rockingham,State Representative,31,R,Boyle,True,87
Greenland,Rockingham,State Representative,31,R,Rolston,False,192
Newington,Rockingham,State Representative,31,R,Rolston,False,31
North Hampton,Rockingham,State Representative,31,R,Rolston,False,125
Portsmouth,Rockingham,State Representative,31,R,Rolston,False,57
Greenland,Rockingham,State Representative,31,,Scatter,False,2
Newington,Rockingham,State Representative,31,,Scatter,False,1
North Hampton,Rockingham,State Representative,31,,Scatter,False,0
Portsmouth,Rockingham,State Representative,31,,Scatter,False,2
Candia,Rockingham,State Representative,32,R,Cady,False,195
Deerfield,Rockingham,State Representative,32,R,Cady,False,238
Northwood,Rockingham,State Representative,32,R,Cady,False,146
Nottingham,Rockingham,State Representative,32,R,Cady,False,158
Candia,Rockingham,State Representative,32,R,Gorman,True,257
Deerfield,Rockingham,State Representative,32,R,Gorman,True,235
Northwood,Rockingham,State Representative,32,R,Gorman,True,225
Nottingham,Rockingham,State Representative,32,R,Gorman,True,227
Candia,Rockingham,State Representative,32,D,Mann,False,0
Deerfield,Rockingham,State Representative,32,D,Mann,False,3
Northwood,Rockingham,State Representative,32,D,Mann,False,2
Nottingham,Rockingham,State Representative,32,D,Mann,False,0
Candia,Rockingham,State Representative,32,,Scatter,False,1
Deerfield,Rockingham,State Representative,32,,Scatter,False,4
Northwood,Rockingham,State Representative,32,,Scatter,False,0
Nottingham,Rockingham,State Representative,32,,Scatter,False,1
Brentwood,Rockingham,State Representative,33,R,Comerford,True,310
Danville,Rockingham,State Representative,33,R,Comerford,True,310
Fremont,Rockingham,State Representative,33,R,Comerford,True,372
Brentwood,Rockingham,State Representative,33,D,Manos,False,0
Danville,Rockingham,State Representative,33,D,Manos,False,0
Fremont,Rockingham,State Representative,33,D,Manos,False,2
Brentwood,Rockingham,State Representative,33,,Scatter,False,0
Danville,Rockingham,State Representative,33,,Scatter,False,1
Fremont,Rockingham,State Representative,33,,Scatter,False,6
Atkinson,Rockingham,State Representative,34,R,Alavosus,False,44
Hampstead,Rockingham,State Representative,34,R,Alavosus,False,43
Kingston,Rockingham,State Representative,34,R,Alavosus,False,23
Plaistow,Rockingham,State Representative,34,R,Alavosus,False,25
Atkinson,Rockingham,State Representative,34,D,Cheney,False,0
Hampstead,Rockingham,State Representative,34,D,Cheney,False,0
Kingston,Rockingham,State Representative,34,D,Cheney,False,0
Plaistow,Rockingham,State Representative,34,D,Cheney,False,5
Atkinson,Rockingham,State Representative,34,R,Cincotta,False,61
Hampstead,Rockingham,State Representative,34,R,Cincotta,False,58
Kingston,Rockingham,State Representative,34,R,Cincotta,False,38
Plaistow,Rockingham,State Representative,34,R,Cincotta,False,26
Atkinson,Rockingham,State Representative,34,R,Oligny,False,276
Hampstead,Rockingham,State Representative,34,R,Oligny,False,400
Kingston,Rockingham,State Representative,34,R,Oligny,False,239
Plaistow,Rockingham,State Representative,34,R,Oligny,False,284
Atkinson,Rockingham,State Representative,34,R,Sapienza,True,289
Hampstead,Rockingham,State Representative,34,R,Sapienza,True,282
Kingston,Rockingham,State Representative,34,R,Sapienza,True,164
Plaistow,Rockingham,State Representative,34,R,Sapienza,True,163
Atkinson,Rockingham,State Representative,34,,Scatter,False,4
Hampstead,Rockingham,State Representative,34,,Scatter,False,0
Kingston,Rockingham,State Representative,34,,Scatter,False,0
Plaistow,Rockingham,State Representative,34,,Scatter,False,1
East Kingston,Rockingham,State Representative,35,D,Casey,False,1
Kensington,Rockingham,State Representative,35,D,Casey,False,1
Newton,Rockingham,State Representative,35,D,Casey,False,0
South Hampton,Rockingham,State Representative,35,D,Casey,False,0
East Kingston,Rockingham,State Representative,35,R,Gordon,True,260
Kensington,Rockingham,State Representative,35,R,Gordon,True,155
Newton,Rockingham,State Representative,35,R,Gordon,True,196
South Hampton,Rockingham,State Representative,35,R,Gordon,True,62
East Kingston,Rockingham,State Representative,35,,Scatter,False,0
Kensington,Rockingham,State Representative,35,,Scatter,False,2
Newton,Rockingham,State Representative,35,,Scatter,False,0
South Hampton,Rockingham,State Representative,35,,Scatter,False,1
Exeter,Rockingham,State Representative,36,R,Goodman,True,913
Newfields,Rockingham,State Representative,36,R,Goodman,True,175
Newmarket,Rockingham,State Representative,36,R,Goodman,True,507
Stratham,Rockingham,State Representative,36,R,Goodman,True,781
Exeter,Rockingham,State Representative,36,D,Lovejoy,False,0
Newfields,Rockingham,State Representative,36,D,Lovejoy,False,0
Newmarket,Rockingham,State Representative,36,D,Lovejoy,False,0
Stratham,Rockingham,State Representative,36,D,Lovejoy,False,0
Exeter,Rockingham,State Representative,36,,Scatter,False,1
Newfields,Rockingham,State Representative,36,,Scatter,False,0
Newmarket,Rockingham,State Representative,36,,Scatter,False,1
Stratham,Rockingham,State Representative,36,,Scatter,False,5
Hampton,Rockingham,State Representative,37,D,Ahearn,False,0
Hampton Falls,Rockingham,State Representative,37,D,Ahearn,False,0
Seabrook,Rockingham,State Representative,37,D,Ahearn,False,0
Hampton,Rockingham,State Representative,37,R,Hurst,True,902
Hampton Falls,Rockingham,State Representative,37,R,Hurst,True,233
Seabrook,Rockingham,State Representative,37,R,Hurst,True,314
Hampton,Rockingham,State Representative,37,,Scatter,False,9
Hampton Falls,Rockingham,State Representative,37,,Scatter,False,1
Seabrook,Rockingham,State Representative,37,,Scatter,False,0
Middleton,Strafford,State Representative,1,D,Brown,False,1
Milton,Strafford,State Representative,1,D,Brown,False,4
Middleton,Strafford,State Representative,1,D,Cole-McCrea,False,0
Milton,Strafford,State Representative,1,D,Cole-McCrea,False,3
Middleton,Strafford,State Representative,1,D,Mattocks,False,1
Milton,Strafford,State Representative,1,D,Mattocks,False,1
Middleton,Strafford,State Representative,1,R,"Mullen, Jr.",True,135
Milton,Strafford,State Representative,1,R,"Mullen, Jr.",True,200
Middleton,Strafford,State Representative,1,R,Parsons,True,65
Milton,Strafford,State Representative,1,R,Parsons,True,198
Middleton,Strafford,State Representative,1,,Scatter,False,0
Milton,Strafford,State Representative,1,,Scatter,False,2
Farmington,Strafford,State Representative,2,D,Burke,False,0
Farmington,Strafford,State Representative,2,R,Luciani,True,223
Farmington,Strafford,State Representative,2,R,Pitre,True,270
Farmington,Strafford,State Representative,2,,Scatter,False,9
Farmington,Strafford,State Representative,2,D,Stanley,False,0
New Durham,Strafford,State Representative,3,R,Bickford,True,164
Strafford,Strafford,State Representative,3,R,Bickford,True,163
New Durham,Strafford,State Representative,3,D,Cicirelli,False,0
Strafford,Strafford,State Representative,3,D,Cicirelli,False,0
New Durham,Strafford,State Representative,3,R,Kroepel,False,117
Strafford,Strafford,State Representative,3,R,Kroepel,False,165
New Durham,Strafford,State Representative,3,D,Perry,False,1
Strafford,Strafford,State Representative,3,D,Perry,False,1
New Durham,Strafford,State Representative,3,,Scatter,False,1
Strafford,Strafford,State Representative,3,,Scatter,False,0
New Durham,Strafford,State Representative,3,R,Wuelper,True,108
Strafford,Strafford,State Representative,3,R,Wuelper,True,216
Barrington,Strafford,State Representative,4,R,Boyd,True,312
Barrington,Strafford,State Representative,4,D,Grossman,False,0
