town,county,office,district,party,candidate,winner,votes
Richmond,Cheshire,Governor,,R,Robert M. Tarr,False,2
Rindge,Cheshire,Governor,,R,Robert M. Tarr,False,22
Rochester,Strafford,Governor,,R,Robert M. Tarr,False,49
Rollinsford,Strafford,Governor,,R,Robert M. Tarr,False,2
Roxbury,Cheshire,Governor,,R,Robert M. Tarr,False,0
Rumney,Grafton,Governor,,R,Robert M. Tarr,False,8
Rye,Rockingham,Governor,,R,Robert M. Tarr,False,9
Salem,Rockingham,Governor,,R,Robert M. Tarr,False,25
Salisbury,Merrimack,Governor,,R,Robert M. Tarr,False,1
Sanbornton,Belknap,Governor,,R,Robert M. Tarr,False,4
Sandown,Rockingham,Governor,,R,Robert M. Tarr,False,6
Sandwich,Carroll,Governor,,R,Robert M. Tarr,False,3
Sargent's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Seabrook,Rockingham,Governor,,R,Robert M. Tarr,False,8
Second College Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Sharon,Hillsborough,Governor,,R,Robert M. Tarr,False,2
Shelburne,Coos,Governor,,R,Robert M. Tarr,False,0
Somersworth,Strafford,Governor,,R,Robert M. Tarr,False,10
South Hampton,Rockingham,Governor,,R,Robert M. Tarr,False,1
Springfield,Sullivan,Governor,,R,Robert M. Tarr,False,0
Stark,Coos,Governor,,R,Robert M. Tarr,False,1
Stewartstown,Coos,Governor,,R,Robert M. Tarr,False,2
Stoddard,Cheshire,Governor,,R,Robert M. Tarr,False,3
Strafford,Strafford,Governor,,R,Robert M. Tarr,False,4
Stratford,Coos,Governor,,R,Robert M. Tarr,False,1
Stratham,Rockingham,Governor,,R,Robert M. Tarr,False,12
Success,Coos,Governor,,R,Robert M. Tarr,False,0
Sugar Hill,Grafton,Governor,,R,Robert M. Tarr,False,2
Sullivan,Cheshire,Governor,,R,Robert M. Tarr,False,1
Sunapee,Sullivan,Governor,,R,Robert M. Tarr,False,5
Surry,Cheshire,Governor,,R,Robert M. Tarr,False,0
Sutton,Merrimack,Governor,,R,Robert M. Tarr,False,1
Swanzey,Cheshire,Governor,,R,Robert M. Tarr,False,5
Tamworth,Carroll,Governor,,R,Robert M. Tarr,False,7
Temple,Hillsborough,Governor,,R,Robert M. Tarr,False,1
Thompson & Meserve's Pur.,Coos,Governor,,R,Robert M. Tarr,False,0
Thornton,Grafton,Governor,,R,Robert M. Tarr,False,4
Tilton,Belknap,Governor,,R,Robert M. Tarr,False,9
Troy,Cheshire,Governor,,R,Robert M. Tarr,False,2
Tuftonboro,Carroll,Governor,,R,Robert M. Tarr,False,3
Unity,Sullivan,Governor,,R,Robert M. Tarr,False,3
Wakefield,Carroll,Governor,,R,Robert M. Tarr,False,11
Walpole,Cheshire,Governor,,R,Robert M. Tarr,False,6
Warner,Merrimack,Governor,,R,Robert M. Tarr,False,10
Warren,Grafton,Governor,,R,Robert M. Tarr,False,1
Washington,Sullivan,Governor,,R,Robert M. Tarr,False,1
Waterville Valley,Grafton,Governor,,R,Robert M. Tarr,False,0
Weare,Hillsborough,Governor,,R,Robert M. Tarr,False,2
Webster,Merrimack,Governor,,R,Robert M. Tarr,False,4
Wentworth,Grafton,Governor,,R,Robert M. Tarr,False,0
Wentworth's Location,Coos,Governor,,R,Robert M. Tarr,False,0
Westmoreland,Cheshire,Governor,,R,Robert M. Tarr,False,7
Whitefield,Coos,Governor,,R,Robert M. Tarr,False,4
Wilmot,Merrimack,Governor,,R,Robert M. Tarr,False,1
Wilton,Hillsborough,Governor,,R,Robert M. Tarr,False,5
Winchester,Cheshire,Governor,,R,Robert M. Tarr,False,6
Windham,Rockingham,Governor,,R,Robert M. Tarr,False,10
Windsor,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Wolfeboro,Carroll,Governor,,R,Robert M. Tarr,False,16
Woodstock,Grafton,Governor,,R,Robert M. Tarr,False,2
Acworth,Sullivan,Governor,,,Scatter,False,0
Albany,Carroll,Governor,,,Scatter,False,1
Alexandria,Grafton,Governor,,,Scatter,False,0
Allenstown,Merrimack,Governor,,,Scatter,False,0
Alstead,Cheshire,Governor,,,Scatter,False,0
Alton,Belknap,Governor,,,Scatter,False,0
Amherst,Hillsborough,Governor,,,Scatter,False,4
Andover,Merrimack,Governor,,,Scatter,False,3
Antrim,Hillsborough,Governor,,,Scatter,False,0
Ashland,Grafton,Governor,,,Scatter,False,0
At. & Gil. Academy Grant,Coos,Governor,,,Scatter,False,0
Atkinson,Rockingham,Governor,,,Scatter,False,1
Auburn,Rockingham,Governor,,,Scatter,False,1
Barnstead,Belknap,Governor,,,Scatter,False,1
Barrington,Strafford,Governor,,,Scatter,False,2
Bartlett,Carroll,Governor,,,Scatter,False,1
Bath,Grafton,Governor,,,Scatter,False,0
Bean's Grant,Coos,Governor,,,Scatter,False,0
Bean's Purchase,Coos,Governor,,,Scatter,False,0
Bedford,Hillsborough,Governor,,,Scatter,False,0
Belmont,Belknap,Governor,,,Scatter,False,1
Bennington,Hillsborough,Governor,,,Scatter,False,1
Benton,Grafton,Governor,,,Scatter,False,0
Berlin,Coos,Governor,,,Scatter,False,0
Bethlehem,Grafton,Governor,,,Scatter,False,4
Boscawen,Merrimack,Governor,,,Scatter,False,0
Bow,Merrimack,Governor,,,Scatter,False,2
Bradford,Merrimack,Governor,,,Scatter,False,0
Brentwood,Rockingham,Governor,,,Scatter,False,0
Bridgewater,Grafton,Governor,,,Scatter,False,0
Bristol,Grafton,Governor,,,Scatter,False,2
Brookfield,Carroll,Governor,,,Scatter,False,0
Brookline,Hillsborough,Governor,,,Scatter,False,0
Cambridge,Coos,Governor,,,Scatter,False,0
Campton,Grafton,Governor,,,Scatter,False,1
Canaan,Grafton,Governor,,,Scatter,False,0
Candia,Rockingham,Governor,,,Scatter,False,1
Canterbury,Merrimack,Governor,,,Scatter,False,0
Carroll,Coos,Governor,,,Scatter,False,0
Center Harbor,Belknap,Governor,,,Scatter,False,0
Chandler's Purchase,Coos,Governor,,,Scatter,False,0
Charlestown,Sullivan,Governor,,,Scatter,False,1
Chatham,Carroll,Governor,,,Scatter,False,0
Chester,Rockingham,Governor,,,Scatter,False,0
Chesterfield,Cheshire,Governor,,,Scatter,False,0
Chichester,Merrimack,Governor,,,Scatter,False,1
Claremont,Sullivan,Governor,,,Scatter,False,2
Clarksville,Coos,Governor,,,Scatter,False,0
Colebrook,Coos,Governor,,,Scatter,False,1
Columbia,Coos,Governor,,,Scatter,False,0
Concord,Merrimack,Governor,,,Scatter,False,8
Conway,Carroll,Governor,,,Scatter,False,0
Cornish,Sullivan,Governor,,,Scatter,False,0
Crawford's Purchase,Coos,Governor,,,Scatter,False,0
Croydon,Sullivan,Governor,,,Scatter,False,0
Cutt's Grant,Coos,Governor,,,Scatter,False,0
Dalton,Coos,Governor,,,Scatter,False,0
Danbury,Merrimack,Governor,,,Scatter,False,0
Danville,Rockingham,Governor,,,Scatter,False,0
Deerfield,Rockingham,Governor,,,Scatter,False,0
Deering,Hillsborough,Governor,,,Scatter,False,0
Derry,Rockingham,Governor,,,Scatter,False,0
Dix's Grant,Coos,Governor,,,Scatter,False,0
Dixville,Coos,Governor,,,Scatter,False,0
Dorchester,Grafton,Governor,,,Scatter,False,1
Dover,Strafford,Governor,,,Scatter,False,2
Dublin,Cheshire,Governor,,,Scatter,False,0
Dummer,Coos,Governor,,,Scatter,False,0
Dunbarton,Merrimack,Governor,,,Scatter,False,0
Durham,Strafford,Governor,,,Scatter,False,0
East Kingston,Rockingham,Governor,,,Scatter,False,0
Easton,Grafton,Governor,,,Scatter,False,0
Eaton,Carroll,Governor,,,Scatter,False,0
Effingham,Carroll,Governor,,,Scatter,False,0
Ellsworth,Grafton,Governor,,,Scatter,False,0
Enfield,Grafton,Governor,,,Scatter,False,1
Epping,Rockingham,Governor,,,Scatter,False,0
Epsom,Merrimack,Governor,,,Scatter,False,1
Errol,Coos,Governor,,,Scatter,False,0
Erving's Location,Coos,Governor,,,Scatter,False,0
Exeter,Rockingham,Governor,,,Scatter,False,1
Farmington,Strafford,Governor,,,Scatter,False,1
Fitzwilliam,Cheshire,Governor,,,Scatter,False,0
Francestown,Hillsborough,Governor,,,Scatter,False,0
Franconia,Grafton,Governor,,,Scatter,False,0
Franklin,Merrimack,Governor,,,Scatter,False,1
Freedom,Carroll,Governor,,,Scatter,False,1
Fremont,Rockingham,Governor,,,Scatter,False,1
Gilford,Belknap,Governor,,,Scatter,False,1
Gilmanton,Belknap,Governor,,,Scatter,False,0
Gilsum,Cheshire,Governor,,,Scatter,False,1
Goffstown,Hillsborough,Governor,,,Scatter,False,2
Gorham,Coos,Governor,,,Scatter,False,0
Goshen,Sullivan,Governor,,,Scatter,False,0
Grafton,Grafton,Governor,,,Scatter,False,2
Grantham,Sullivan,Governor,,,Scatter,False,1
Green's Grant,Coos,Governor,,,Scatter,False,0
Greenfield,Hillsborough,Governor,,,Scatter,False,0
Greenland,Rockingham,Governor,,,Scatter,False,0
Greenville,Hillsborough,Governor,,,Scatter,False,0
Groton,Grafton,Governor,,,Scatter,False,0
Hadley's Purchase,Coos,Governor,,,Scatter,False,0
Hale's Location,Carroll,Governor,,,Scatter,False,0
Hampstead,Rockingham,Governor,,,Scatter,False,0
Hampton,Rockingham,Governor,,,Scatter,False,1
Hampton Falls,Rockingham,Governor,,,Scatter,False,0
Hancock,Hillsborough,Governor,,,Scatter,False,0
Hanover,Grafton,Governor,,,Scatter,False,0
Harrisville,Cheshire,Governor,,,Scatter,False,0
Hart's Location,Carroll,Governor,,,Scatter,False,0
Haverhill,Grafton,Governor,,,Scatter,False,0
Hebron,Grafton,Governor,,,Scatter,False,0
Henniker,Merrimack,Governor,,,Scatter,False,1
Hill,Merrimack,Governor,,,Scatter,False,0
Hillsborough,Hillsborough,Governor,,,Scatter,False,1
Hinsdale,Cheshire,Governor,,,Scatter,False,1
Holderness,Grafton,Governor,,,Scatter,False,0
Hollis,Hillsborough,Governor,,,Scatter,False,1
Hooksett,Merrimack,Governor,,,Scatter,False,2
Hopkinton,Merrimack,Governor,,,Scatter,False,4
Hudson,Hillsborough,Governor,,,Scatter,False,1
Jackson,Carroll,Governor,,,Scatter,False,0
Jaffrey,Cheshire,Governor,,,Scatter,False,0
Jefferson,Coos,Governor,,,Scatter,False,0
Keene,Cheshire,Governor,,,Scatter,False,2
Kensington,Rockingham,Governor,,,Scatter,False,1
Kilkenny,Coos,Governor,,,Scatter,False,0
Kingston,Rockingham,Governor,,,Scatter,False,1
Laconia,Belknap,Governor,,,Scatter,False,4
Lancaster,Coos,Governor,,,Scatter,False,2
Landaff,Grafton,Governor,,,Scatter,False,0
Langdon,Sullivan,Governor,,,Scatter,False,0
Lebanon,Grafton,Governor,,,Scatter,False,3
Lee,Strafford,Governor,,,Scatter,False,1
Lempster,Sullivan,Governor,,,Scatter,False,0
Lincoln,Grafton,Governor,,,Scatter,False,0
Lisbon,Grafton,Governor,,,Scatter,False,0
Litchfield,Hillsborough,Governor,,,Scatter,False,1
Littleton,Grafton,Governor,,,Scatter,False,1
Livermore,Grafton,Governor,,,Scatter,False,0
Londonderry,Rockingham,Governor,,,Scatter,False,1
Loudon,Merrimack,Governor,,,Scatter,False,1
Low & Burbank's Grant,Coos,Governor,,,Scatter,False,0
Lyman,Grafton,Governor,,,Scatter,False,0
Lyme,Grafton,Governor,,,Scatter,False,0
Lyndeborough,Hillsborough,Governor,,,Scatter,False,1
Madbury,Strafford,Governor,,,Scatter,False,0
Madison,Carroll,Governor,,,Scatter,False,1
Manchester,Hillsborough,Governor,,,Scatter,False,14
Marlborough,Cheshire,Governor,,,Scatter,False,2
Marlow,Cheshire,Governor,,,Scatter,False,0
Martin's Location,Coos,Governor,,,Scatter,False,0
Mason,Hillsborough,Governor,,,Scatter,False,0
Meredith,Belknap,Governor,,,Scatter,False,1
Merrimack,Hillsborough,Governor,,,Scatter,False,4
Middleton,Strafford,Governor,,,Scatter,False,0
Milan,Coos,Governor,,,Scatter,False,0
Milford,Hillsborough,Governor,,,Scatter,False,3
Millsfield,Coos,Governor,,,Scatter,False,0
Milton,Strafford,Governor,,,Scatter,False,1
Monroe,Grafton,Governor,,,Scatter,False,0
Mont Vernon,Hillsborough,Governor,,,Scatter,False,0
Moultonborough,Carroll,Governor,,,Scatter,False,1
Nashua,Hillsborough,Governor,,,Scatter,False,12
Nelson,Cheshire,Governor,,,Scatter,False,0
New Boston,Hillsborough,Governor,,,Scatter,False,1
New Castle,Rockingham,Governor,,,Scatter,False,0
New Durham,Strafford,Governor,,,Scatter,False,1
New Hampton,Belknap,Governor,,,Scatter,False,0
New Ipswich,Hillsborough,Governor,,,Scatter,False,0
New London,Merrimack,Governor,,,Scatter,False,2
Newbury,Merrimack,Governor,,,Scatter,False,0
Newfields,Rockingham,Governor,,,Scatter,False,0
Newington,Rockingham,Governor,,,Scatter,False,1
Newmarket,Rockingham,Governor,,,Scatter,False,3
Newport,Sullivan,Governor,,,Scatter,False,1
Newton,Rockingham,Governor,,,Scatter,False,4
North Hampton,Rockingham,Governor,,,Scatter,False,0
Northfield,Merrimack,Governor,,,Scatter,False,0
Northumberland,Coos,Governor,,,Scatter,False,1
Northwood,Rockingham,Governor,,,Scatter,False,2
Nottingham,Rockingham,Governor,,,Scatter,False,0
Odell,Coos,Governor,,,Scatter,False,0
Orange,Grafton,Governor,,,Scatter,False,0
Orford,Grafton,Governor,,,Scatter,False,0
Ossipee,Carroll,Governor,,,Scatter,False,0
Pelham,Hillsborough,Governor,,,Scatter,False,0
Pembroke,Merrimack,Governor,,,Scatter,False,0
Peterborough,Hillsborough,Governor,,,Scatter,False,1
Piermont,Grafton,Governor,,,Scatter,False,0
Pinkham's Grant,Coos,Governor,,,Scatter,False,0
Pittsburg,Coos,Governor,,,Scatter,False,0
Pittsfield,Merrimack,Governor,,,Scatter,False,0
Plainfield,Sullivan,Governor,,,Scatter,False,1
Plaistow,Rockingham,Governor,,,Scatter,False,0
Plymouth,Grafton,Governor,,,Scatter,False,0
Portsmouth,Rockingham,Governor,,,Scatter,False,2
Randolph,Coos,Governor,,,Scatter,False,0
Raymond,Rockingham,Governor,,,Scatter,False,2
Richmond,Cheshire,Governor,,,Scatter,False,0
Rindge,Cheshire,Governor,,,Scatter,False,1
Rochester,Strafford,Governor,,,Scatter,False,4
Rollinsford,Strafford,Governor,,,Scatter,False,0
Roxbury,Cheshire,Governor,,,Scatter,False,0
Rumney,Grafton,Governor,,,Scatter,False,1
Rye,Rockingham,Governor,,,Scatter,False,0
Salem,Rockingham,Governor,,,Scatter,False,2
Salisbury,Merrimack,Governor,,,Scatter,False,2
Sanbornton,Belknap,Governor,,,Scatter,False,0
Sandown,Rockingham,Governor,,,Scatter,False,0
Sandwich,Carroll,Governor,,,Scatter,False,0
Sargent's Purchase,Coos,Governor,,,Scatter,False,0
Seabrook,Rockingham,Governor,,,Scatter,False,0
Second College Grant,Coos,Governor,,,Scatter,False,0
Sharon,Hillsborough,Governor,,,Scatter,False,0
Shelburne,Coos,Governor,,,Scatter,False,0
Somersworth,Strafford,Governor,,,Scatter,False,0
South Hampton,Rockingham,Governor,,,Scatter,False,0
Springfield,Sullivan,Governor,,,Scatter,False,0
Stark,Coos,Governor,,,Scatter,False,0
Stewartstown,Coos,Governor,,,Scatter,False,0
Stoddard,Cheshire,Governor,,,Scatter,False,0
Strafford,Strafford,Governor,,,Scatter,False,0
Stratford,Coos,Governor,,,Scatter,False,0
Stratham,Rockingham,Governor,,,Scatter,False,1
Success,Coos,Governor,,,Scatter,False,0
Sugar Hill,Grafton,Governor,,,Scatter,False,0
Sullivan,Cheshire,Governor,,,Scatter,False,0
Sunapee,Sullivan,Governor,,,Scatter,False,0
Surry,Cheshire,Governor,,,Scatter,False,0
Sutton,Merrimack,Governor,,,Scatter,False,1
Swanzey,Cheshire,Governor,,,Scatter,False,0
Tamworth,Carroll,Governor,,,Scatter,False,1
Temple,Hillsborough,Governor,,,Scatter,False,1
Thompson & Meserve's Pur.,Coos,Governor,,,Scatter,False,0
Thornton,Grafton,Governor,,,Scatter,False,0
Tilton,Belknap,Governor,,,Scatter,False,4
Troy,Cheshire,Governor,,,Scatter,False,0
Tuftonboro,Carroll,Governor,,,Scatter,False,0
Unity,Sullivan,Governor,,,Scatter,False,0
Wakefield,Carroll,Governor,,,Scatter,False,1
Walpole,Cheshire,Governor,,,Scatter,False,1
Warner,Merrimack,Governor,,,Scatter,False,0
Warren,Grafton,Governor,,,Scatter,False,1
Washington,Sullivan,Governor,,,Scatter,False,1
Waterville Valley,Grafton,Governor,,,Scatter,False,0
Weare,Hillsborough,Governor,,,Scatter,False,1
Webster,Merrimack,Governor,,,Scatter,False,0
Wentworth,Grafton,Governor,,,Scatter,False,3
Wentworth's Location,Coos,Governor,,,Scatter,False,0
Westmoreland,Cheshire,Governor,,,Scatter,False,1
Whitefield,Coos,Governor,,,Scatter,False,2
Wilmot,Merrimack,Governor,,,Scatter,False,0
Wilton,Hillsborough,Governor,,,Scatter,False,1
Winchester,Cheshire,Governor,,,Scatter,False,1
Windham,Rockingham,Governor,,,Scatter,False,1
Windsor,Hillsborough,Governor,,,Scatter,False,0
Wolfeboro,Carroll,Governor,,,Scatter,False,0
Woodstock,Grafton,Governor,,,Scatter,False,2
Albany,Carroll,U.S. House,1,R,Frank C. Guinta,True,58
Alton,Belknap,U.S. House,1,R,Frank C. Guinta,True,718
Auburn,Rockingham,U.S. House,1,R,Frank C. Guinta,True,585
Barnstead,Belknap,U.S. House,1,R,Frank C. Guinta,True,394
Barrington,Strafford,U.S. House,1,R,Frank C. Guinta,True,557
Bartlett,Carroll,U.S. House,1,R,Frank C. Guinta,True,267
Bedford,Hillsborough,U.S. House,1,R,Frank C. Guinta,True,2576
Belmont,Belknap,U.S. House,1,R,Frank C. Guinta,True,505
Brentwood,Rockingham,U.S. House,1,R,Frank C. Guinta,True,332
Brookfield,Carroll,U.S. House,1,R,Frank C. Guinta,True,93
Campton,Grafton,U.S. House,1,R,Frank C. Guinta,True,214
Candia,Rockingham,U.S. House,1,R,Frank C. Guinta,True,483
Chatham,Carroll,U.S. House,1,R,Frank C. Guinta,True,33
Chester,Rockingham,U.S. House,1,R,Frank C. Guinta,True,453
Conway,Carroll,U.S. House,1,R,Frank C. Guinta,True,584
Danville,Rockingham,U.S. House,1,R,Frank C. Guinta,True,333
Derry,Rockingham,U.S. House,1,R,Frank C. Guinta,True,1634
Dover,Strafford,U.S. House,1,R,Frank C. Guinta,True,1317
Durham,Strafford,U.S. House,1,R,Frank C. Guinta,True,275
East Kingston,Rockingham,U.S. House,1,R,Frank C. Guinta,True,276
Eaton,Carroll,U.S. House,1,R,Frank C. Guinta,True,66
Effingham,Carroll,U.S. House,1,R,Frank C. Guinta,True,126
Epping,Rockingham,U.S. House,1,R,Frank C. Guinta,True,333
Exeter,Rockingham,U.S. House,1,R,Frank C. Guinta,True,926
Farmington,Strafford,U.S. House,1,R,Frank C. Guinta,True,320
Freedom,Carroll,U.S. House,1,R,Frank C. Guinta,True,195
Fremont,Rockingham,U.S. House,1,R,Frank C. Guinta,True,377
Gilford,Belknap,U.S. House,1,R,Frank C. Guinta,True,944
Gilmanton,Belknap,U.S. House,1,R,Frank C. Guinta,True,372
Goffstown,Hillsborough,U.S. House,1,R,Frank C. Guinta,True,1529
Greenland,Rockingham,U.S. House,1,R,Frank C. Guinta,True,269
Hale's Location,Carroll,U.S. House,1,R,Frank C. Guinta,True,65
Hampstead,Rockingham,U.S. House,1,R,Frank C. Guinta,True,780
Hampton,Rockingham,U.S. House,1,R,Frank C. Guinta,True,1024
Hampton Falls,Rockingham,U.S. House,1,R,Frank C. Guinta,True,263
Hart's Location,Carroll,U.S. House,1,R,Frank C. Guinta,True,2
Hooksett,Merrimack,U.S. House,1,R,Frank C. Guinta,True,1240
Jackson,Carroll,U.S. House,1,R,Frank C. Guinta,True,102
Kensington,Rockingham,U.S. House,1,R,Frank C. Guinta,True,163
Kingston,Rockingham,U.S. House,1,R,Frank C. Guinta,True,421
Laconia,Belknap,U.S. House,1,R,Frank C. Guinta,True,1354
Lee,Strafford,U.S. House,1,R,Frank C. Guinta,True,215
Londonderry,Rockingham,U.S. House,1,R,Frank C. Guinta,True,1785
Madbury,Strafford,U.S. House,1,R,Frank C. Guinta,True,110
Madison,Carroll,U.S. House,1,R,Frank C. Guinta,True,229
Manchester,Hillsborough,U.S. House,1,R,Frank C. Guinta,True,6458
Meredith,Belknap,U.S. House,1,R,Frank C. Guinta,True,706
Merrimack,Hillsborough,U.S. House,1,R,Frank C. Guinta,True,1958
Middleton,Strafford,U.S. House,1,R,Frank C. Guinta,True,111
Milton,Strafford,U.S. House,1,R,Frank C. Guinta,True,242
Moultonborough,Carroll,U.S. House,1,R,Frank C. Guinta,True,630
New Castle,Rockingham,U.S. House,1,R,Frank C. Guinta,True,145
New Durham,Strafford,U.S. House,1,R,Frank C. Guinta,True,240
New Hampton,Belknap,U.S. House,1,R,Frank C. Guinta,True,222
Newfields,Rockingham,U.S. House,1,R,Frank C. Guinta,True,185
Newington,Rockingham,U.S. House,1,R,Frank C. Guinta,True,83
Newmarket,Rockingham,U.S. House,1,R,Frank C. Guinta,True,506
Newton,Rockingham,U.S. House,1,R,Frank C. Guinta,True,198
North Hampton,Rockingham,U.S. House,1,R,Frank C. Guinta,True,410
Nottingham,Rockingham,U.S. House,1,R,Frank C. Guinta,True,386
Ossipee,Carroll,U.S. House,1,R,Frank C. Guinta,True,392
Plaistow,Rockingham,U.S. House,1,R,Frank C. Guinta,True,491
Portsmouth,Rockingham,U.S. House,1,R,Frank C. Guinta,True,760
Raymond,Rockingham,U.S. House,1,R,Frank C. Guinta,True,681
Rochester,Strafford,U.S. House,1,R,Frank C. Guinta,True,1689
Rollinsford,Strafford,U.S. House,1,R,Frank C. Guinta,True,140
Rye,Rockingham,U.S. House,1,R,Frank C. Guinta,True,534
Sanbornton,Belknap,U.S. House,1,R,Frank C. Guinta,True,299
Sandown,Rockingham,U.S. House,1,R,Frank C. Guinta,True,466
Sandwich,Carroll,U.S. House,1,R,Frank C. Guinta,True,158
Seabrook,Rockingham,U.S. House,1,R,Frank C. Guinta,True,356
Somersworth,Strafford,U.S. House,1,R,Frank C. Guinta,True,403
South Hampton,Rockingham,U.S. House,1,R,Frank C. Guinta,True,59
Strafford,Strafford,U.S. House,1,R,Frank C. Guinta,True,309
Stratham,Rockingham,U.S. House,1,R,Frank C. Guinta,True,815
Tamworth,Carroll,U.S. House,1,R,Frank C. Guinta,True,214
Tilton,Belknap,U.S. House,1,R,Frank C. Guinta,True,257
Tuftonboro,Carroll,U.S. House,1,R,Frank C. Guinta,True,353
Wakefield,Carroll,U.S. House,1,R,Frank C. Guinta,True,402
Wolfeboro,Carroll,U.S. House,1,R,Frank C. Guinta,True,824
Albany,Carroll,U.S. House,1,D,Carol Shea-Porter,False,0
Alton,Belknap,U.S. House,1,D,Carol Shea-Porter,False,2
Auburn,Rockingham,U.S. House,1,D,Carol Shea-Porter,False,0
Barnstead,Belknap,U.S. House,1,D,Carol Shea-Porter,False,0
Barrington,Strafford,U.S. House,1,D,Carol Shea-Porter,False,1
Bartlett,Carroll,U.S. House,1,D,Carol Shea-Porter,False,1
Bedford,Hillsborough,U.S. House,1,D,Carol Shea-Porter,False,1
Belmont,Belknap,U.S. House,1,D,Carol Shea-Porter,False,3
Brentwood,Rockingham,U.S. House,1,D,Carol Shea-Porter,False,0
Brookfield,Carroll,U.S. House,1,D,Carol Shea-Porter,False,1
Campton,Grafton,U.S. House,1,D,Carol Shea-Porter,False,1
