town,county,office,district,party,candidate,winner,votes
Errol,Coos,State Senate,1,,Scatter,False,3
Erving's Location,Coos,State Senate,1,,Scatter,False,0
Franconia,Grafton,State Senate,1,,Scatter,False,0
Gorham,Coos,State Senate,1,,Scatter,False,1
Green's Grant,Coos,State Senate,1,,Scatter,False,0
Hadley's Purchase,Coos,State Senate,1,,Scatter,False,0
Jefferson,Coos,State Senate,1,,Scatter,False,1
Kilkenny,Coos,State Senate,1,,Scatter,False,0
Lancaster,Coos,State Senate,1,,Scatter,False,3
Landaff,Grafton,State Senate,1,,Scatter,False,0
Lincoln,Grafton,State Senate,1,,Scatter,False,0
Lisbon,Grafton,State Senate,1,,Scatter,False,0
Littleton,Grafton,State Senate,1,,Scatter,False,3
Livermore,Grafton,State Senate,1,,Scatter,False,0
Low & Burbank's Grant,Coos,State Senate,1,,Scatter,False,0
Lyman,Grafton,State Senate,1,,Scatter,False,0
Martin's Location,Coos,State Senate,1,,Scatter,False,0
Milan,Coos,State Senate,1,,Scatter,False,0
Millsfield,Coos,State Senate,1,,Scatter,False,0
Monroe,Grafton,State Senate,1,,Scatter,False,0
Northumberland,Coos,State Senate,1,,Scatter,False,2
Odell,Coos,State Senate,1,,Scatter,False,0
Pinkham's Grant,Coos,State Senate,1,,Scatter,False,0
Pittsburg,Coos,State Senate,1,,Scatter,False,0
Randolph,Coos,State Senate,1,,Scatter,False,0
Sargent's Purchase,Coos,State Senate,1,,Scatter,False,0
Second College Grant,Coos,State Senate,1,,Scatter,False,0
Shelburne,Coos,State Senate,1,,Scatter,False,0
Stark,Coos,State Senate,1,,Scatter,False,0
Stewartstown,Coos,State Senate,1,,Scatter,False,0
Stratford,Coos,State Senate,1,,Scatter,False,0
Success,Coos,State Senate,1,,Scatter,False,0
Sugar Hill,Grafton,State Senate,1,,Scatter,False,2
Thompson & Meserve's Pur.,Coos,State Senate,1,,Scatter,False,2
Thornton,Grafton,State Senate,1,,Scatter,False,0
Wentworth's Location,Coos,State Senate,1,,Scatter,False,0
Whitefield,Coos,State Senate,1,,Scatter,False,0
Woodstock,Grafton,State Senate,1,,Scatter,False,0
At. & Gil. Academy Grant,Coos,State Senate,1,R,Warner,False,0
Bath,Grafton,State Senate,1,R,Warner,False,1
Bean's Grant,Coos,State Senate,1,R,Warner,False,0
Bean's Purchase,Coos,State Senate,1,R,Warner,False,0
Benton,Grafton,State Senate,1,R,Warner,False,0
Berlin,Coos,State Senate,1,R,Warner,False,0
Bethlehem,Grafton,State Senate,1,R,Warner,False,0
Cambridge,Coos,State Senate,1,R,Warner,False,0
Carroll,Coos,State Senate,1,R,Warner,False,0
Chandler's Purchase,Coos,State Senate,1,R,Warner,False,0
Clarksville,Coos,State Senate,1,R,Warner,False,0
Colebrook,Coos,State Senate,1,R,Warner,False,0
Columbia,Coos,State Senate,1,R,Warner,False,0
Crawford's Purchase,Coos,State Senate,1,R,Warner,False,0
Cutt's Grant,Coos,State Senate,1,R,Warner,False,0
Dalton,Coos,State Senate,1,R,Warner,False,0
Dix's Grant,Coos,State Senate,1,R,Warner,False,0
Dixville,Coos,State Senate,1,R,Warner,False,0
Dummer,Coos,State Senate,1,R,Warner,False,0
Easton,Grafton,State Senate,1,R,Warner,False,0
Errol,Coos,State Senate,1,R,Warner,False,0
Erving's Location,Coos,State Senate,1,R,Warner,False,0
Franconia,Grafton,State Senate,1,R,Warner,False,2
Gorham,Coos,State Senate,1,R,Warner,False,1
Green's Grant,Coos,State Senate,1,R,Warner,False,0
Hadley's Purchase,Coos,State Senate,1,R,Warner,False,0
Jefferson,Coos,State Senate,1,R,Warner,False,0
Kilkenny,Coos,State Senate,1,R,Warner,False,0
Lancaster,Coos,State Senate,1,R,Warner,False,1
Landaff,Grafton,State Senate,1,R,Warner,False,0
Lincoln,Grafton,State Senate,1,R,Warner,False,0
Lisbon,Grafton,State Senate,1,R,Warner,False,2
Littleton,Grafton,State Senate,1,R,Warner,False,1
Livermore,Grafton,State Senate,1,R,Warner,False,0
Low & Burbank's Grant,Coos,State Senate,1,R,Warner,False,0
Lyman,Grafton,State Senate,1,R,Warner,False,0
Martin's Location,Coos,State Senate,1,R,Warner,False,0
Milan,Coos,State Senate,1,R,Warner,False,0
Millsfield,Coos,State Senate,1,R,Warner,False,0
Monroe,Grafton,State Senate,1,R,Warner,False,0
Northumberland,Coos,State Senate,1,R,Warner,False,0
Odell,Coos,State Senate,1,R,Warner,False,0
Pinkham's Grant,Coos,State Senate,1,R,Warner,False,0
Pittsburg,Coos,State Senate,1,R,Warner,False,0
Randolph,Coos,State Senate,1,R,Warner,False,0
Sargent's Purchase,Coos,State Senate,1,R,Warner,False,0
Second College Grant,Coos,State Senate,1,R,Warner,False,0
Shelburne,Coos,State Senate,1,R,Warner,False,0
Stark,Coos,State Senate,1,R,Warner,False,0
Stewartstown,Coos,State Senate,1,R,Warner,False,0
Stratford,Coos,State Senate,1,R,Warner,False,0
Success,Coos,State Senate,1,R,Warner,False,0
Sugar Hill,Grafton,State Senate,1,R,Warner,False,1
Thompson & Meserve's Pur.,Coos,State Senate,1,R,Warner,False,0
Thornton,Grafton,State Senate,1,R,Warner,False,0
Wentworth's Location,Coos,State Senate,1,R,Warner,False,0
Whitefield,Coos,State Senate,1,R,Warner,False,0
Woodstock,Grafton,State Senate,1,R,Warner,False,0
At. & Gil. Academy Grant,Coos,State Senate,1,D,Woodburn,True,0
Bath,Grafton,State Senate,1,D,Woodburn,True,48
Bean's Grant,Coos,State Senate,1,D,Woodburn,True,0
Bean's Purchase,Coos,State Senate,1,D,Woodburn,True,0
Benton,Grafton,State Senate,1,D,Woodburn,True,12
Berlin,Coos,State Senate,1,D,Woodburn,True,784
Bethlehem,Grafton,State Senate,1,D,Woodburn,True,121
Cambridge,Coos,State Senate,1,D,Woodburn,True,1
Carroll,Coos,State Senate,1,D,Woodburn,True,61
Chandler's Purchase,Coos,State Senate,1,D,Woodburn,True,0
Clarksville,Coos,State Senate,1,D,Woodburn,True,15
Colebrook,Coos,State Senate,1,D,Woodburn,True,87
Columbia,Coos,State Senate,1,D,Woodburn,True,20
Crawford's Purchase,Coos,State Senate,1,D,Woodburn,True,0
Cutt's Grant,Coos,State Senate,1,D,Woodburn,True,0
Dalton,Coos,State Senate,1,D,Woodburn,True,44
Dix's Grant,Coos,State Senate,1,D,Woodburn,True,0
Dixville,Coos,State Senate,1,D,Woodburn,True,1
Dummer,Coos,State Senate,1,D,Woodburn,True,24
Easton,Grafton,State Senate,1,D,Woodburn,True,37
Errol,Coos,State Senate,1,D,Woodburn,True,24
Erving's Location,Coos,State Senate,1,D,Woodburn,True,0
Franconia,Grafton,State Senate,1,D,Woodburn,True,122
Gorham,Coos,State Senate,1,D,Woodburn,True,255
Green's Grant,Coos,State Senate,1,D,Woodburn,True,0
Hadley's Purchase,Coos,State Senate,1,D,Woodburn,True,0
Jefferson,Coos,State Senate,1,D,Woodburn,True,60
Kilkenny,Coos,State Senate,1,D,Woodburn,True,0
Lancaster,Coos,State Senate,1,D,Woodburn,True,173
Landaff,Grafton,State Senate,1,D,Woodburn,True,22
Lincoln,Grafton,State Senate,1,D,Woodburn,True,65
Lisbon,Grafton,State Senate,1,D,Woodburn,True,45
Littleton,Grafton,State Senate,1,D,Woodburn,True,235
Livermore,Grafton,State Senate,1,D,Woodburn,True,0
Low & Burbank's Grant,Coos,State Senate,1,D,Woodburn,True,0
Lyman,Grafton,State Senate,1,D,Woodburn,True,31
Martin's Location,Coos,State Senate,1,D,Woodburn,True,0
Milan,Coos,State Senate,1,D,Woodburn,True,94
Millsfield,Coos,State Senate,1,D,Woodburn,True,2
Monroe,Grafton,State Senate,1,D,Woodburn,True,30
Northumberland,Coos,State Senate,1,D,Woodburn,True,132
Odell,Coos,State Senate,1,D,Woodburn,True,0
Pinkham's Grant,Coos,State Senate,1,D,Woodburn,True,0
Pittsburg,Coos,State Senate,1,D,Woodburn,True,41
Randolph,Coos,State Senate,1,D,Woodburn,True,79
Sargent's Purchase,Coos,State Senate,1,D,Woodburn,True,0
Second College Grant,Coos,State Senate,1,D,Woodburn,True,0
Shelburne,Coos,State Senate,1,D,Woodburn,True,42
Stark,Coos,State Senate,1,D,Woodburn,True,36
Stewartstown,Coos,State Senate,1,D,Woodburn,True,16
Stratford,Coos,State Senate,1,D,Woodburn,True,27
Success,Coos,State Senate,1,D,Woodburn,True,0
Sugar Hill,Grafton,State Senate,1,D,Woodburn,True,64
Thompson & Meserve's Pur.,Coos,State Senate,1,D,Woodburn,True,0
Thornton,Grafton,State Senate,1,D,Woodburn,True,126
Wentworth's Location,Coos,State Senate,1,D,Woodburn,True,2
Whitefield,Coos,State Senate,1,D,Woodburn,True,124
Woodstock,Grafton,State Senate,1,D,Woodburn,True,57
Alexandria,Grafton,State Senate,2,R,Forrester,False,0
Ashland,Grafton,State Senate,2,R,Forrester,False,1
Bridgewater,Grafton,State Senate,2,R,Forrester,False,1
Bristol,Grafton,State Senate,2,R,Forrester,False,0
Campton,Grafton,State Senate,2,R,Forrester,False,2
Center Harbor,Belknap,State Senate,2,R,Forrester,False,0
Danbury,Merrimack,State Senate,2,R,Forrester,False,0
Dorchester,Grafton,State Senate,2,R,Forrester,False,0
Ellsworth,Grafton,State Senate,2,R,Forrester,False,0
Grafton,Grafton,State Senate,2,R,Forrester,False,0
Groton,Grafton,State Senate,2,R,Forrester,False,0
Haverhill,Grafton,State Senate,2,R,Forrester,False,7
Hebron,Grafton,State Senate,2,R,Forrester,False,1
Hill,Merrimack,State Senate,2,R,Forrester,False,0
Holderness,Grafton,State Senate,2,R,Forrester,False,1
Meredith,Belknap,State Senate,2,R,Forrester,False,3
New Hampton,Belknap,State Senate,2,R,Forrester,False,0
Orange,Grafton,State Senate,2,R,Forrester,False,2
Orford,Grafton,State Senate,2,R,Forrester,False,0
Piermont,Grafton,State Senate,2,R,Forrester,False,0
Plymouth,Grafton,State Senate,2,R,Forrester,False,3
Rumney,Grafton,State Senate,2,R,Forrester,False,1
Sanbornton,Belknap,State Senate,2,R,Forrester,False,2
Tilton,Belknap,State Senate,2,R,Forrester,False,2
Warren,Grafton,State Senate,2,R,Forrester,False,2
Wentworth,Grafton,State Senate,2,R,Forrester,False,3
Wilmot,Merrimack,State Senate,2,R,Forrester,False,0
Alexandria,Grafton,State Senate,2,D,"Lamb, Jr.",True,96
Ashland,Grafton,State Senate,2,D,"Lamb, Jr.",True,116
Bridgewater,Grafton,State Senate,2,D,"Lamb, Jr.",True,82
Bristol,Grafton,State Senate,2,D,"Lamb, Jr.",True,157
Campton,Grafton,State Senate,2,D,"Lamb, Jr.",True,188
Center Harbor,Belknap,State Senate,2,D,"Lamb, Jr.",True,68
Danbury,Merrimack,State Senate,2,D,"Lamb, Jr.",True,102
Dorchester,Grafton,State Senate,2,D,"Lamb, Jr.",True,16
Ellsworth,Grafton,State Senate,2,D,"Lamb, Jr.",True,6
Grafton,Grafton,State Senate,2,D,"Lamb, Jr.",True,101
Groton,Grafton,State Senate,2,D,"Lamb, Jr.",True,34
Haverhill,Grafton,State Senate,2,D,"Lamb, Jr.",True,88
Hebron,Grafton,State Senate,2,D,"Lamb, Jr.",True,48
Hill,Merrimack,State Senate,2,D,"Lamb, Jr.",True,57
Holderness,Grafton,State Senate,2,D,"Lamb, Jr.",True,204
Meredith,Belknap,State Senate,2,D,"Lamb, Jr.",True,385
New Hampton,Belknap,State Senate,2,D,"Lamb, Jr.",True,152
Orange,Grafton,State Senate,2,D,"Lamb, Jr.",True,30
Orford,Grafton,State Senate,2,D,"Lamb, Jr.",True,105
Piermont,Grafton,State Senate,2,D,"Lamb, Jr.",True,45
Plymouth,Grafton,State Senate,2,D,"Lamb, Jr.",True,326
Rumney,Grafton,State Senate,2,D,"Lamb, Jr.",True,100
Sanbornton,Belknap,State Senate,2,D,"Lamb, Jr.",True,252
Tilton,Belknap,State Senate,2,D,"Lamb, Jr.",True,241
Warren,Grafton,State Senate,2,D,"Lamb, Jr.",True,44
Wentworth,Grafton,State Senate,2,D,"Lamb, Jr.",True,31
Wilmot,Merrimack,State Senate,2,D,"Lamb, Jr.",True,153
Alexandria,Grafton,State Senate,2,,Scatter,False,0
Ashland,Grafton,State Senate,2,,Scatter,False,1
Bridgewater,Grafton,State Senate,2,,Scatter,False,0
Bristol,Grafton,State Senate,2,,Scatter,False,2
Campton,Grafton,State Senate,2,,Scatter,False,1
Center Harbor,Belknap,State Senate,2,,Scatter,False,0
Danbury,Merrimack,State Senate,2,,Scatter,False,1
Dorchester,Grafton,State Senate,2,,Scatter,False,0
Ellsworth,Grafton,State Senate,2,,Scatter,False,0
Grafton,Grafton,State Senate,2,,Scatter,False,1
Groton,Grafton,State Senate,2,,Scatter,False,0
Haverhill,Grafton,State Senate,2,,Scatter,False,0
Hebron,Grafton,State Senate,2,,Scatter,False,0
Hill,Merrimack,State Senate,2,,Scatter,False,0
Holderness,Grafton,State Senate,2,,Scatter,False,0
Meredith,Belknap,State Senate,2,,Scatter,False,2
New Hampton,Belknap,State Senate,2,,Scatter,False,0
Orange,Grafton,State Senate,2,,Scatter,False,0
Orford,Grafton,State Senate,2,,Scatter,False,0
Piermont,Grafton,State Senate,2,,Scatter,False,0
Plymouth,Grafton,State Senate,2,,Scatter,False,2
Rumney,Grafton,State Senate,2,,Scatter,False,0
Sanbornton,Belknap,State Senate,2,,Scatter,False,0
Tilton,Belknap,State Senate,2,,Scatter,False,1
Warren,Grafton,State Senate,2,,Scatter,False,0
Wentworth,Grafton,State Senate,2,,Scatter,False,0
Wilmot,Merrimack,State Senate,2,,Scatter,False,0
Brookline,Hillsborough,State Senate,12,D,Gilmour,True,265
Greenville,Hillsborough,State Senate,12,D,Gilmour,True,80
Hollis,Hillsborough,State Senate,12,D,Gilmour,True,486
Mason,Hillsborough,State Senate,12,D,Gilmour,True,67
Nashua,Hillsborough,State Senate,12,D,Gilmour,True,1293
New Ipswich,Hillsborough,State Senate,12,D,Gilmour,True,150
Rindge,Cheshire,State Senate,12,D,Gilmour,True,201
Brookline,Hillsborough,State Senate,12,R,Luther,False,0
Greenville,Hillsborough,State Senate,12,R,Luther,False,0
Hollis,Hillsborough,State Senate,12,R,Luther,False,1
Mason,Hillsborough,State Senate,12,R,Luther,False,1
Nashua,Hillsborough,State Senate,12,R,Luther,False,3
New Ipswich,Hillsborough,State Senate,12,R,Luther,False,0
Rindge,Cheshire,State Senate,12,R,Luther,False,2
Brookline,Hillsborough,State Senate,12,,Scatter,False,0
Greenville,Hillsborough,State Senate,12,,Scatter,False,1
Hollis,Hillsborough,State Senate,12,,Scatter,False,1
Mason,Hillsborough,State Senate,12,,Scatter,False,0
Nashua,Hillsborough,State Senate,12,,Scatter,False,5
New Ipswich,Hillsborough,State Senate,12,,Scatter,False,0
Rindge,Cheshire,State Senate,12,,Scatter,False,2
Nashua,Hillsborough,State Senate,13,R,Krasucki,False,1
Nashua,Hillsborough,State Senate,13,D,Lasky,True,2160
Nashua,Hillsborough,State Senate,13,,Scatter,False,2
Auburn,Rockingham,State Senate,14,R,Carson,False,0
Hudson,Hillsborough,State Senate,14,R,Carson,False,1
Londonderry,Rockingham,State Senate,14,R,Carson,False,4
Auburn,Rockingham,State Senate,14,D,Messner,True,266
Hudson,Hillsborough,State Senate,14,D,Messner,True,749
Londonderry,Rockingham,State Senate,14,D,Messner,True,919
Auburn,Rockingham,State Senate,14,,Scatter,False,0
Hudson,Hillsborough,State Senate,14,,Scatter,False,5
Londonderry,Rockingham,State Senate,14,,Scatter,False,3
Concord,Merrimack,State Senate,15,R,Harman,False,1
Henniker,Merrimack,State Senate,15,R,Harman,False,0
Hopkinton,Merrimack,State Senate,15,R,Harman,False,0
Warner,Merrimack,State Senate,15,R,Harman,False,0
Concord,Merrimack,State Senate,15,D,Larsen,True,4158
Henniker,Merrimack,State Senate,15,D,Larsen,True,374
Hopkinton,Merrimack,State Senate,15,D,Larsen,True,830
Warner,Merrimack,State Senate,15,D,Larsen,True,313
Concord,Merrimack,State Senate,15,,Scatter,False,11
Henniker,Merrimack,State Senate,15,,Scatter,False,1
Hopkinton,Merrimack,State Senate,15,,Scatter,False,0
Warner,Merrimack,State Senate,15,,Scatter,False,0
Bow,Merrimack,State Senate,16,R,Boutin,False,0
Candia,Rockingham,State Senate,16,R,Boutin,False,2
Dunbarton,Merrimack,State Senate,16,R,Boutin,False,0
Hooksett,Merrimack,State Senate,16,R,Boutin,False,3
Manchester,Hillsborough,State Senate,16,R,Boutin,False,13
Bow,Merrimack,State Senate,16,D,Kelley,True,667
Candia,Rockingham,State Senate,16,D,Kelley,True,221
Dunbarton,Merrimack,State Senate,16,D,Kelley,True,198
Hooksett,Merrimack,State Senate,16,D,Kelley,True,580
Manchester,Hillsborough,State Senate,16,D,Kelley,True,1874
Bow,Merrimack,State Senate,16,,Scatter,False,2
Candia,Rockingham,State Senate,16,,Scatter,False,0
Dunbarton,Merrimack,State Senate,16,,Scatter,False,4
Hooksett,Merrimack,State Senate,16,,Scatter,False,3
Manchester,Hillsborough,State Senate,16,,Scatter,False,8
Allenstown,Merrimack,State Senate,17,D,Fraher,True,206
Chichester,Merrimack,State Senate,17,D,Fraher,True,181
Deerfield,Rockingham,State Senate,17,D,Fraher,True,243
Epsom,Merrimack,State Senate,17,D,Fraher,True,220
Loudon,Merrimack,State Senate,17,D,Fraher,True,251
Northwood,Rockingham,State Senate,17,D,Fraher,True,246
Nottingham,Rockingham,State Senate,17,D,Fraher,True,240
Pembroke,Merrimack,State Senate,17,D,Fraher,True,427
Pittsfield,Merrimack,State Senate,17,D,Fraher,True,147
Raymond,Rockingham,State Senate,17,D,Fraher,True,308
